ID,lexeme,phonetic,interlinearization,morphology,dialects,notes,linguistic_history,source,soundSource,soundFile,speakerName,speakerHometown,speakerAge,speakerGender,en_gloss,hi_gloss,semanticDomain,semanticDomain.2,partOfSpeech,partOfSpeech fullname,vernacular_exampleSentence,en_exampleSentence,hi_exampleSentence,semanticDomain.3,photoFile,photoSource,pluralForm
brMbbO1RaA5OkaMX0z6E,पोगडो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FbrMbbO1RaA5OkaMX0z6E_1653296977683.wav?alt=media,brMbbO1RaA5OkaMX0z6E_invocation_of_deity_in_his_Oracles_body.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,invocation of deity in his Oracle's body,अपने प्रवक्ता के शरीर में देवता का आह्वान,Spirituality and Religion,Interjections,v,verb,,,,,,,
bsiGyBNROv3U0AbjZZPy,पोगड़णो,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FbsiGyBNROv3U0AbjZZPy_1653296970482.wav?alt=media,bsiGyBNROv3U0AbjZZPy_invocation_of_deity_in_his_Oracles_body.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,invocation of deity in his Oracle's body,अपने प्रवक्ता के शरीर में देवता का आह्वान,Spirituality and Religion,Interjections,v,verb,,,,,,,
btiQhsurs2RJM8v9JxDt,ठोहरणा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FbtiQhsurs2RJM8v9JxDt_1653131069975.wav?alt=media,btiQhsurs2RJM8v9JxDt_to_get_sick.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,to get sick,बीमार होना,"Health, well-being and sickness",,adj,adjective,,,,,,,
bycQ7mvecGLqxYgIzEbm,छाल,,,,Rohruri ,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FbycQ7mvecGLqxYgIzEbm_1653125137007.wav?alt=media,bycQ7mvecGLqxYgIzEbm_Shake.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Shake,हिल,Physical Actions,,v,verb,,,,,,,
bzdIheBTAlsULXmdxN6P,शिखा,,,,Kumharsain,,,,,,,,,,meat,मांस,"Food, cooking and foodways",,n,noun,,,,,,,
c0GNCKq0i9MoYWO0mLHN,झामचु,,,,Bushahri,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fc0GNCKq0i9MoYWO0mLHN_1653130554537.wav?alt=media,c0GNCKq0i9MoYWO0mLHN_Morchella.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Morchella,गुच्छी,"Plants, trees and other vegetation","Food, cooking and foodways",n,noun,,,,,,,
cDYmZ4p1D7QvYU2b8wMo,माहस्ती,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcDYmZ4p1D7QvYU2b8wMo_1653311100828.wav?alt=media,cDYmZ4p1D7QvYU2b8wMo_Hindu_widow_sati.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Hindu widow sati,सती,"Humans, Social Relations and Organization",Life stages and rites of passage,n,noun,चेंखी ओ शिमले री सोबी दो मशूर माहस्ती।,Chenkhi is Shimla's most famous Mahasti.,,,,,
cECCa5WxlI2QfKPBv1gA,चोगरणो,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcECCa5WxlI2QfKPBv1gA_1653124928590.wav?alt=media,cECCa5WxlI2QfKPBv1gA_to_be_aware_of_something.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,to be aware of something,किसी चीज से अवगत होना,Mental actions,,n,noun,,,,,,,
cFbPm4lS7j37QnyMbzJp,चाड़,,,,Rohruri ,,,,,,,,,,annoyance,चिढ़,Emotions,,n,noun,ओऊ ता चाड़ेगो ऐस शुणे शुणेआ,I've gotten really annoyed listening to him talk.,,,,,
cOX8zIuZwS1bqw9BLm1X,डाम,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2FcOX8zIuZwS1bqw9BLm1X_1627648009008.wav?alt=media,cOX8zIuZwS1bqw9BLm1X_Burn.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Burn,जलन,Physical Actions,,v,verb,,,,,,,
cPiabsFOToTVJ9SGdMO3,पाडी,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcPiabsFOToTVJ9SGdMO3_1653296730867.wav?alt=media,cPiabsFOToTVJ9SGdMO3_Clumsy_and_lazy_fellow.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Clumsy and lazy fellow,अनाड़ी,"Humans, Social Relations and Organization",,adj,adjective,,,,,,,
cS57KR7CahPXlhfVwfrp,गुड़कु,,,,,,,,,,,,,,Thunder of clouds,बादलों की गड़गड़ाहट,"Sky, weather and climate",,n,noun,बीजे दो गुड़कु गुडो,The sound of thunder is coming in clear sky.,साफ आसमान में गड़गड़ाहट की आवाज आ रही है।,,,,
cUU4Xs5O2hBUUPcknuum,आगलो,ɑːgəloː,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcUU4Xs5O2hBUUPcknuum_1653120504566.wav?alt=media,cUU4Xs5O2hBUUPcknuum_next.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,next,अगला,,,adj,adjective,आगलो कुकटु आण।,Bring the next dog.,अगला कुत्ता लाओ।,,,,
ca3sKBuUe2TuKuaUSMwg,केबी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fca3sKBuUe2TuKuaUSMwg_1653122295040.wav?alt=media,ca3sKBuUe2TuKuaUSMwg_When.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,When,कब,Time,,adv,adverb,,,,,,,
cgT3xRI6iGG1w0mlgsU0,कांसा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcgT3xRI6iGG1w0mlgsU0_1653121640688.wav?alt=media,cgT3xRI6iGG1w0mlgsU0_Bronze.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bronze,पीतल,Tools and weapons,,n,noun,,,,,,,
cgl0KEchjihpdDB6HF7a,घुटी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fcgl0KEchjihpdDB6HF7a_1653124557108.wav?alt=media,cgl0KEchjihpdDB6HF7a_Solution.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Solution,घोल,,,n,noun,,,,,,,
cgzUdADobBn1jOOkKZL1,कूब,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2FcgzUdADobBn1jOOkKZL1_1624192804223.wav?alt=media,cgzUdADobBn1jOOkKZL1_Hump.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Hump,कूबड़,"Health, well-being and sickness",,n,noun,,,,,,,
chrBYzVBKc4mZWY86EjV,पिपलाइलो,,,,Bishshau,,,,,,,,,,spicy,तीखा,States and Characteristics,,adj,adjective,,,,,,,
cj8XazPtgHqICaLRDkC5,बशटांग,,,,Shimla Saraji (Theog),,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fcj8XazPtgHqICaLRDkC5_1653297276889.wav?alt=media,cj8XazPtgHqICaLRDkC5_Marriage_proposal.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Marriage proposal,विवाह प्रस्ताव,Life stages and rites of passage,Social activities and interactions,n,noun,,,,,,,
cjqSsZ332cGC09UDTEWH,शाशू,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcjqSsZ332cGC09UDTEWH_1653312133653.wav?alt=media,cjqSsZ332cGC09UDTEWH_Mother_inlaw.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Mother in-law,सास,Kinship and relationships,,n,noun,मेरी शाशू ओ बेगी शोड़ी।,My mother-in-law is really bad.,,,,,
crHaeqdUiEjieVolB72O,रशेषा,,,,Rohruri ,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcrHaeqdUiEjieVolB72O_1653311513600.wav?alt=media,crHaeqdUiEjieVolB72O_Strange.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Strange,अनोखा,States and Characteristics,,adj,adjective,,,,,,,
csVcCenFdM6nzyVuu28L,मुड़ी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FcsVcCenFdM6nzyVuu28L_1653311236299.wav?alt=media,csVcCenFdM6nzyVuu28L_Puffed_rice.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Puffed rice,मुरमुरे,"Food, cooking and foodways",,n,noun,,,,,,,
cuLkXknvmVcIBmhsVnxg,रबरांण,,,,Rohruri ,,,,,,,,,,Smell of rubber,रबर की गंध,Senses and perception,,n,noun,टांकी ये पाणी का तिणे रबरांण चले दे,Rubbery taste is coming from tank's water.,टंकी के पानी से रबड़ जैसा स्वाद आ रहा है।,,,,
cwwp7xAtcIpwfHWxFVve,छांदड,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fcwwp7xAtcIpwfHWxFVve_1653125115323.wav?alt=media,cwwp7xAtcIpwfHWxFVve_Attic.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Attic,अटारी,Construction,Household,n,noun,,,,,,,
cycxq71SiMnTnFjB5Fgp,बोआरा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fcycxq71SiMnTnFjB5Fgp_1653309394341.wav?alt=media,cycxq71SiMnTnFjB5Fgp_Unpaid_labour_work_that_people_did_for_each_other.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Unpaid labour work that people did for each other,अवैतनिक श्रम कार्य जो लोग एक दूसरे के लिए करते थे,Physical Actions,Work and occupations,,,,,,,,,
d5Mt62MX5AIPzsNWByp9,हालो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fd5Mt62MX5AIPzsNWByp9_1653312892645.wav?alt=media,d5Mt62MX5AIPzsNWByp9_Noise.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Noise,शोर,Senses and perception,,n,noun,,,,,,,
dCkkoA6l4LOzIL43EZwV,ओषको,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdCkkoA6l4LOzIL43EZwV_1653121442298.wav?alt=media,dCkkoA6l4LOzIL43EZwV_belonging_to_this_year.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,belonging to this year,इस साल का,Time,,adv,adverb,ओषको साल बेगी शोडो ओ।,This year is very bad.,यह साल बहुत खराब है।,,,,
dM63YOgByMXvmEshVd62,माऊलै,,,,"Sharachali, Bishshau, Rohruri ",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdM63YOgByMXvmEshVd62_1653310836714.wav?alt=media,dM63YOgByMXvmEshVd62_Maternal_relatives.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Maternal relatives,मातृ संबंधी,,,n,noun,,,,,,,
dMl8uwArp35KQGF1QPka,चा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdMl8uwArp35KQGF1QPka_1653124711363.wav?alt=media,dMl8uwArp35KQGF1QPka_Tea.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Tea,चाय,"Food, cooking and foodways",,n,noun,,,,,,,
dOkbchVtbYr2fvlerl92,देस,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdOkbchVtbYr2fvlerl92_1653132039558.wav?alt=media,dOkbchVtbYr2fvlerl92_Day.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Day,दिन,Time,,n,noun,आज़को देस जाणे दे।,Leave today's day.,,,,,
dPG1vE6QNAmZ1NrC5NAk,शिर,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdPG1vE6QNAmZ1NrC5NAk_1653312255260.wav?alt=media,dPG1vE6QNAmZ1NrC5NAk_Head.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Head,सर,Body parts,,n,noun,,,,,,,
dV8q6mENRZ5p0dGzeoJf,डाफी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FdV8q6mENRZ5p0dGzeoJf_1653131267272.wav?alt=media,dV8q6mENRZ5p0dGzeoJf_Elevated_sitting_platform_at_the_corner_of_a_house_near_windows.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Elevated sitting platform at the corner of a house near windows,खिड़कियों के पास एक घर के कोने पर ऊंचा बैठने का मंच,Household,Construction,n,noun,,,,,,,
